Link,Địa chỉ,Khoảng giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Mô tả,Quan_Huyen,Phuong_Xa,Dien_Tich,Chuc_Nang_QHPK,Ten_Do_An,Trang_Thai
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thach-thi-thanh-phuong-tan-dinh-2-53/quan-1-tien-tien-xay-moi-90-4m2-25-7-ty-pr44882420,"Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, Hồ Chí Minh","25,7 tỷ","90,4 m²",,,,,,,Sổ hồng,,10.7908495092333,106.692414369092,"Quận 1 - MT Thạch Thị Thanh - 90.4m² - 25,7 tỷ - tiện xây mới - tiềm năng ghép lô MT 17m

Vị trí: MT kinh doanh đắc địa ngay trục đường Thạch Thị Thanh, Phường Tân Định, Quận 1. Vị trí vàng trung tâm, sát công viên Lê Văn Tám và chợ Tân Định. Khu vực cực kỳ hiếm nhà bán, tập trung hàng loạt văn phòng công ty, showroom và các thương hiệu lớn.

Diện tích: 90.4m² (4.6m x 20m). Thông số chuẩn mực ngay lõi Quận 1. Đặc biệt, căn nhà sở hữu tiềm năng ghép lô đáng đầu tư:

- Kết hợp mảnh bên cạnh tạo siêu phẩm MT 11m (210m²).

- Kết hợp thêm 2 mảnh liền kề tạo quỹ đất vàng MT 17m (340m²).

Đây là cơ hội độc nhất để sở hữu quỹ đất lớn ngay trung tâm Quận 1, lý tưởng để xây dựng cao ốc văn phòng, khách sạn hoặc trung tâm thương mại đẳng cấp.

Kết cấu: Hiện trạng nhà cấp 4 cũ, cực kỳ thuận tiện để xây dựng mới hoàn toàn. Khách mua có thể tự do thiết kế tòa nhà văn phòng, Spa, Clinic cao cấp nhằm tối ưu hóa dòng tiền và giá trị khai thác tại trung tâm.

Khai thác: Phù hợp cho các nhà đầu tư lớn muốn thâu tóm quỹ đất trung tâm. Vị trí đắc địa cùng khả năng mở rộng mặt tiền lên đến 11m - 17m là lợi thế độc tôn, đảm bảo giá trị gia tăng vượt trội và tính thanh khoản tuyệt vời tại Quận 1.

Pháp lý: Sổ hồng riêng. Pháp lý chuẩn.

Liên hệ:
0901 337 ***
- Mr Quốc Đại, Banker làm Môi giới để xem nhà và nhận tư vấn giải pháp tài chính tốt nhất.",Quận 1,Phường Tân Định,69.9,Đất ở hiện hữu chỉnh trang,"Đồ án quy hoạch phân khu tỷ lệ 1/2000 Khu dân cư Phường Tân Định, Quận 1 (nội dung quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-7-4-57/ao-quan-5-3-tang-2pn-hem-yen-tinh-5-68-ty-pr45738672,"Đường Trần Hưng Đạo, Phường 7, Quận 5, Hồ Chí Minh","5,68 tỷ","39,2 m²",2 phòng,3 phòng,3 tầng,Bắc,Bắc,,Sổ đỏ/ Sổ hồng,Cơ bản,10.7530904604259,106.672005452818,"Căn nhà phù hợp với người ưu tiên sự thuận tiện di chuyển hơn là trải nghiệm không gian.
Diện tích xây dựng 23.6m².
Nhà có kết cấu: 1 trệt 2 lầu 2 phòng ngủ.
Mỗi tầng đều có toilet riêng nên sinh hoạt thuận tiện.
----------------------------------
Điểm đặc biệt là nhà khá kín, chủ yếu dùng cửa sổ lấy sáng, nhưng đổi lại khi bật máy lạnh sẽ giữ nhiệt tốt và tiết kiệm điện tốt.
---------------------------------
Pháp lý sồ hồng riêng.
Liên hệ Quỳnh
0792 079 ***
.",Quận 5,Phường 7,3101.2,Đất dân cư hiện hữu,"Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Liên Phường 7, 8, 11, 12, Quận 5 | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Liên Phường 5, 6, 10, Quận 5",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phung-van-cung-phuong-2-21-68/phu-nhuan-tien-am-thuc-phan-xich-long-38-2m2-2-tang-9-55-ty-pr45118395,"Đường Phùng Văn Cung, Phường 2, Quận Phú Nhuận, Hồ Chí Minh","9,55 tỷ","38,2 m²",3 phòng,2 phòng,2 tầng,,,,Sổ hồng riêng.,,10.7992144714162,106.686488458173,"Phú Nhuận - MT Phùng Văn Cung - 38.2m² - DTSD 46m² - 9.55 tỷ - 2 tầng - phố ẩm thực PXL.

Vị trí: Mặt tiền đường Phùng Văn Cung, Phường 2, Phú Nhuận. Thuộc khu Phan Xích Long sầm uất, kinh doanh nhộn nhịp.

Diện tích: Diện tích công nhận 38.2m² (3m x 15m), DTSD đất thực tế khoảng 46m².

Kết cấu: Nhà 2 tầng (trệt, lầu), gồm 3 phòng ngủ, 2WC.

Khai thác: Phù hợp mở spa, nail, shop hoặc decor khai thác kinh doanh. Giá tốt trong phân khúc mặt tiền Phú Nhuận.

Pháp lý: Sổ hồng riêng, pháp lý chuẩn.

Liên hệ:
0901 337 ***
- Mr Quốc Đại, Banker mê nhà, hỗ trợ xem nhà và tư vấn giải pháp tài chính.",Quận Phú Nhuận,Phường 7,3201.4,Đất giao thông,"Đồ án quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 1 - 2 - 7, Quận Phú Nhuận",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dang-van-ngu-phuong-14-9-68/phu-nhuan-tien-lo-goc-2-tien-97-6m2-dtsd-100m2-qua-hot-19-ty-pr44939936,"Đường Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, Hồ Chí Minh",16 tỷ,"97,6 m²",5 phòng,3 phòng,3 tầng,,,,Sổ hồng riêng.,,10.7925393138791,106.668184393649,"Phú Nhuận - MT Đặng Văn Ngữ - 97.6m² - 16 tỷ - 3 tầng - lô góc 2 MT - nở hậu.

Vị trí: Mặt tiền đường Đặng Văn Ngữ, Phường 14, Phú Nhuận. Căn lô góc có hẻm hông thoáng, nằm đoạn kinh doanh sầm uất, thuận tiện di chuyển về trung tâm.

Diện tích: Diện tích công nhận 97.6m² (3.7x24m), nở hậu 4.1m, thông số đẹp, dễ khai thác.

Kết cấu: Nhà cũ 3 tầng (trệt, lầu, sân thượng/lửng), gồm 5 phòng ngủ, 3WC. Hiện trạng tiện xây mới.

Khai thác: Đang cho thuê kinh doanh, phù hợp tiếp tục khai thác hoặc xây mới làm văn phòng, spa, showroom. Lợi thế lô góc 2 mặt tiền, không gian thoáng, dễ kinh doanh.

Pháp lý: Sổ hồng riêng, pháp lý chuẩn.

Liên hệ:
0901 337 ***
- Mr Quốc Đại, Banker mê nhà, hỗ trợ xem nhà và tư vấn giải pháp tài chính.",Quận Phú Nhuận,Phường 14,1183.8,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 10 - 11 - 12 - 13 - 14, Quận Phú Nhuận",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-3-14-57/pho-3-lau-hxt-7m-quan-5-6-5x-21m-gpxd-moi-7-lau-gia-ban-24-5-ty-pr43172287,"Đường Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh","24,5 tỷ",131 m²,6 phòng,5 phòng,3 tầng,Đông - Nam,Đông - Nam,7 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7573085423198,106.678093703598,"Cô cần bán gấp để chia tài sản cho con cháu và tìm nhà nhỏ hơn, nên bán căn nhà ở lâu năm trục đường Nguyễn Trãi Quận 5 đoạn 2 chiều. Giá bán hiện tại: 24.5 tỷ. Thông tin như sau:
- Diện tích: 6.5m x 21m 131m².
- Hiện trạng: 2 lầu + Sân thượng (tương đối cũ vì chủ nhà ở không có nhu cầu kinh doanh nên ko sửa chữa nhiều).
- Vị trí: Đường trước nhà 7m ô tô ra vào thoải mái, khu dân trí, tập trung nhiều toà nhà lớn, cách đường chính Nguyễn Trãi tầm 100m hẻm thẳng thông. Đoạn kinh doanh đẹp nhất trục đường.
- Giá hiện tại muốn bán từ 28.5 tỷ nay cần việc nên hạ về 24.5 tỷ, rất mong tiếp khách thiện chí am hiểu giá trị khu vực.
- Liên hệ trực tiếp: Trần Đạt cháu chủ nhà để được hỗ trợ và trao đổi trực tiếp chính chủ.",Quận 5,Phường 3,1874.7,Đất giao thông,"Đồ án quy hoạch phân khu (điều chỉnh quy hoạch chi tiết xây dựng đô thị) tỷ lệ 1/2000 Khu dân cư Liên Phường 2 - 3 - 4, Quận 5",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thanh-thai-phuong-14-5-62/sieu-vi-tri-tien-7a-ngay-rivera-10-5-x-35m-gpxd-ham-7-tang-gia-106-ty-tl-pr44965701,"7A, Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh",106 tỷ,341 m²,1 phòng,1 phòng,1 tầng,,,16 m,Sổ đỏ/ Sổ hồng,Không nội thất,10.7746590446889,106.664410330036,"Chính chủ cần gửi bán nhanh. Tài sản mặt tiền đường nội khu 7A Thành Thái. Thông tin như sau:
- Khuôn liên lý tưởng: 10.5x35m (2 mặt tiền trước sau) công nhận: 341m².
- Hiện trạng: Tiện xây mới. GPXD: Hầm + 7 Tầng nổi (có thể xin thêm tuỳ theo công năng quý khách hàng).
- Pháp lý chuẩn chỉnh. Tài sản cá nhân.
- Giá bán hiện tại: 106 tỷ có thương lượng cho khách tìm quỹ đất lớn ngay trung tâm quận 10.
- Liên hệ trực tiếp:
0909 567 ***
gặp Đạt Trần đàm phán trực tiếp chính chủ.",Quận 10,Phường 12,5455.0,Đất ở hiện hữu - cải tạo,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 12, Quận 10 (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://thepeakgarden.vn/,,,,,,,,,,,,,,,,,,,,Thiếu tọa độ
https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-14-5-62/toa-vp-6-lau-ket-hop-sinh-hoat-3-2-ngay-nguyen-kim-quan-10-16-8m-x-7m-gia-chi-27-6-ty-pr42527051,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh","27,6 tỷ",118 m²,8 phòng,9 phòng,6 tầng,,,8 m,Sổ đỏ/ Sổ hồng,,10.7658787602828,106.663186592503,"Chị chủ cần bán toà nhà 6 lầu vừa ở vừa kết hợp kinh doanh đường 3/2 thông tin như sau:
- Diện tích bề ngang lớn: 16.8x7m công nhận 118m².
- Hiện trạng: Một lửng + 5 lầu.
- Giá bán hiện tại: 27.6 tỷ còn thương lượng nhẹ.
- Vị trí: Cách trục đường 3/2 giao Nguyễn Kim chỉ vài bước chân, đường trước nhà 8m oto ra vào thoải mái. Khu vực sang trọng dân trí cao. Thích hợp là tài sản có dòng tiền cũng như giữ tiền dài hạng.
- Liên hệ ngay:
0909 567 ***
gặp Đạt Trần để xem và thương lượng trực tiếp chính chủ.",Quận 10,Phường 14,14797.0,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 14, Quận 10",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-su-van-hanh-phuong-12-5-62/tai-san-duy-nhat-pho-6-lau-hxt-7m-4-2x-18m-ngay-mall-gia-18-6ty-pr43238341,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh","18,6 tỷ",72 m²,10 phòng,10 phòng,6 tầng,,,7 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7724745712543,106.669311421822,"Anh chị chủ nhà cần bán nhà phố đường Sư Vạn Hạnh kế bên Vạn Hạnh Mall vài bước chân.
Thông tin chi tiết:
- Diện tích: 4.2m x 18m công nhận đầy đủ 72m².
- Công năng: 6 lầu còn mới đẹp. Hoàn công đầy đủ.
- Khu vực xung quanh đồng bộ nhà cao tầng. Hẻm cực kỳ an ninh trải nhựa thông ra khu cư xá 436 đường 3/2, từ vị trí toà nhà ra mặt tiền chưa đến 50m, là tài sản để quý anh chị đầu tư hoặc ở lâu dài, biên độ trượt giá hàng năm khu vực tăng đều ~ 10%/năm.
- Giá bán hiện tại từ 22.6 tỷ nay có việc nên mới tham khảo và đưa ra mức giá: 18,6 tỷ. Không mặc cả.
- Liên hệ trực tiếp: Trần Đạt để được đi xem và trao đổi trực tiếp Chính chủ.",Quận 10,Phường 12,1141.0,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 12, Quận 10 (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-dang-van-ngu-phuong-10-9-68/pho-biet-thu-3-lau-khu-noi-bo-le-sy-8x-23m-chi-35-8-ty-co-mac-ca-pr42806581,"Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, Hồ Chí Minh","34,6 tỷ",175 m²,5 phòng,6 phòng,3 tầng,Đông,Đông,6 m,Sổ đỏ/ Sổ hồng.,,10.7940166110901,106.669184837233,"Anh chị chủ nhà cần bán nhanh căn biệt thự nội khu ngay Lê Văn Sỹ - Đặng Văn Ngữ, Q. Phú nhuận. Khu sang trọng an ninh. Thông tin như sau:
- Diện tích: 8 x 23m công nhận: 175m².
- Hiện trạng: 3 lầu còn mới đẹp, xây dựng chắc chắn.
- Ngôi biệt thự toạ lạc tại trục đường Đặng Văn Ngữ giao Lê Văn Sỹ. Khu vực sang trọng, an ninh tuyệt đối. Cách sân bay Tân Sân Nhất chỉ 5p oto, đường vào nhà oto 6m trải nhựa. Khuôn viên sân chung 8m đậu oto thoải mái cá ngày lẫn đêm.
- Giá bán hiện tại từ: 39 tỷ hạ về 34.6tỷ còn thương lượng nhẹ cho khách.
- Liên hệ trực tiếp:
0909 567 ***
gặp e Đạt trao đổi trực tiếp chính chủ.",Quận Phú Nhuận,Phường 10,1337.1,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 10 - 11 - 12 - 13 - 14, Quận Phú Nhuận",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-14-5-62/pho-5tang-hxt-10m-noi-khu-506-3-2-6x12m-hdt-65tr-1th-gia-ban-20-8-ty-thuong-luong-pr40901271,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh","20,8 tỷ",72 m²,,,5 tầng,,,10 m,Sổ hồng.,,10.7657579840671,106.663394688203,"Thông tin chi tiết:
- Diện tích: 6x12m.
- Hiện trạng: 5 lầu nhà còn mới đẹp.
- Giá bán hiện tại: 20.8 tỷ có thương lượng nhẹ.
- Vị trí: Nhà nằm ngay khu vực cán bộ công viên chức ở, nên rất an ninh tuyệt đối. Đường trước nhà 10m có vỉa hè 2m mỗi bên. Cách mặt tiền chỉ vài bước chân.
- Pháp lý: Sổ hồng cầm tay, công chứng ngay.",Quận 10,Phường 14,3138.0,Đất nhà ở hiện hữu cải tạo chỉnh trang,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 14, Quận 10",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-11-1-55/toa-van-phong-6-tang-cmt8-cu-xa-bac-hai-khu-noi-bo-5-2x-19m-tdtsd-433m2-gia-23-5-ty-pr44222475,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh","22,5 tỷ",93 m²,13 phòng,11 phòng,6 tầng,Tây - Bắc,Tây - Bắc,7 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.7847326687479,106.668741815896,"Chính chủ lớn tuổi cần chuyển nhượng lại tòa nhà văn phòng nội khu sang trọng đường Cách Mạng Tháng 8. Quận 3 thông tin như sau:
- Diện tích khuôn viên: 5.2 x 19m công nhận đầy đủ trên sổ: 93m².
- Thiết kế công năng: Tòa nhà văn phòng vừa ở vừa làm văn phòng công ty.
- Vị trí: Đường nội bộ ngay công viên Lê Thị Riêng khu cư xá Bắc Hải. Đường trước nhà rộng 7m ô tô đậu đỗ thoải mái ngày đêm. Xung quanh tập trung nhà cao tầng dân trí cao.
- Giá bán hiện tại từ: 27 tỷ nay cần bán nhanh nên để lại giá yêu thương cho khách thật sự thiện chí: 22.5 tỷ có thương lượn.
- Liên hệ trực tiếp:
0909 567 ***
gặp Đạt Trần để xem và thương lượng chính chủ.",Quận 3,Phường 11,2259.6,Đất giao thông,"Đồ án quy hoạch chi tiết xây dựng (quy hoạch phân khu) tỷ lệ 1/2000 Khu dân cư Liên Phường 9, 10, 11, 12, 13, Quận 3 | Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 15, Quận 10 (quy hoạch sử dụng đất, kiến trúc, giao thông)",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-mac-dinh-chi-1-phuong-da-kao-53/chinh-chu-ban-toa-can-goc-2mt-dien-bien-phu-quan-1-7x14m-gia-35-ty-pr43931812,"Đường Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, Hồ Chí Minh",34 tỷ,101 m²,6 phòng,5 phòng,6 tầng,,Đông - Nam,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10.7854460512709,106.699053851403,"Như tiêu đề chính chủ cần bán nhanh toà nhà văn phòng kết hợp ở đường Mạc Đĩnh Chi Quận 1. Thông tin như sau:
- Diện tích: 7 x 14m 101m² nở hậu đều cực đẹp.
- Hiện trạng: Hầm + 5 lầu (mới đẹp, công năng gồm: 6PN + WC riêng).
- Vị trí: Căn góc 2 MT cực kỳ thoáng mát, đường thông OTo. Hẻm cực kỳ yên tĩnh và an ninh. Kế bên Công viên Lê Văn Tám.
- Giá bán hiện tại: 34 tỷ có mặc cả chút đỉnh.
- Liên hệ trực tiếp:
0909 567 ***
gặp Đạt Trần để xem và thương lượng trực tiếp chính chủ.",Quận 1,Phường Đa Kao,2827.7,Đất giao thông,Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu Trung tâm hiện hữu thành phố Hồ Chí Minh (930ha),Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-14-5-62/ban-nhanh-vila-pho-noi-khu-hxh-uong-3-thang-2-7-4x20m-4-lau-gia-26-ty-pr45733057,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh",26 tỷ,131 m²,8 phòng,8 phòng,4 tầng,Đông - Nam,Đông - Nam,5 m,Sổ đỏ/ Sổ hồng,,10.7657175409324,106.66344784341,"- Diện tích: 7.4 x 20m công nhận: 131m².
- Xây dựng: 4 lầu mới đẹp.
- Vị Trí: Trung tâm trục đường 3 tháng 2 gần Vạn Hạnh Mall. Khu vực dân cư yên tĩnh. Không lấn chiếm.
- Giá bán: 26 Tỷ.
- Liên hệ:
0909 567 ***
gặp Đạt để xem và thương lượng chính chủ.",Quận 10,Phường 14,3138.0,Đất nhà ở hiện hữu cải tạo chỉnh trang,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 14, Quận 10",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-su-van-hanh-phuong-9-6-57/ban-gap-goc-2mt-quan-5-oi-dien-an-ong-plaza-ang-co-h-t-75-trieu-thang-pr45737674,"Đường Sư Vạn Hạnh, Phường 9, Quận 5, Hồ Chí Minh",60 tỷ,"120,9 m²",3 phòng,2 phòng,2 tầng,,,30 m,Sổ đỏ/ Sổ hồng,Đầy đủ,10.7596380606619,106.673367940443,"Cần bán gấp căn nhà vị trí đẹp góc 2 mặt tiền đường Sư Vạn Hạnh (đối diện An Đông Plaza), phường An Đông, TPHCM:
- Diện tích: 5,7x22m vuông vức công nhận 120,9m².
- Hiện trạng: Nhà 2 tầng.
- Hiện đang cho cửa hàng Vinamilk thuê mỗi tháng 75 triệu.
- Vị trí cho phép xây dựng cao: Hầm + 7 Tầng.
- Sư Vạn Hạnh đoạn này rất đẹp, kinh doanh thương mại sầm uất phù hợp mọi hình kinh doanh như văn phòng, khách sạn, showroom, phòng khám,...
- Pháp lý sạch, sổ hồng hoàn công, chính chủ thiện chí giao dịch.
- Giá bán: 60 tỷ.
- Liên hệ xem nhà chính chủ: Thịnh Nguyễn
0932 621 ***
(MTG).",Quận 5,Phường 9,24736.4,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 9, Quận 5 | Đồ án quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Liên Phường 7, 8, 11, 12, Quận 5",Thành công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-banh-van-tran-phuong-7-12-69/mt-7-quan-tan-binh-8-53-x-17-3-no-hau-8-7-4-tang-gia-32-ty-tl-pr44992654,"Đường Bành Văn Trân, Phường 7, Quận Tân Bình, Hồ Chí Minh",32 tỷ,"111,6 m²",3 phòng,3 phòng,4 tầng,Nam,Đông - Nam,,Sổ đỏ/ Sổ hồng,Cơ bản,10.7883923385894,106.658873968723,"Bành Văn Trân, Phường 7, Quận Tân Bình.
- Diện tích: 8.53 x 17.3m, nở hậu 8.7m. Công nhận: 111.6 m².
- Kết cấu: 4 tầng.
- HĐT: 43tr/tháng.
- Đông Nam.
- Giá: 32 tỷ TL.",Quận Tân Bình,Phường 7,70.0,Đất giao thông,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 Khu dân cư Phường 7, Quận Tân Bình",Thành công
https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-5-15-67/120tr-m2-ngang-4-5m-no-hau-60m2-3-tang-con-uong-thuong-hieu-moi-7-2-ti-pr45726892,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Hồ Chí Minh","7,2 tỷ","59,1 m²",4 phòng,3 phòng,3 tầng,,,4 m,Sổ đỏ/ Sổ hồng,Cơ bản,10.8283904501635,106.690318420177,"Dương Quảng Hàm - thương hiệu mới của Gò Vấp - Đường 32m có vỉa hè - Siêu hot và đáng mua nhất hiện tại.

- 10m ra mặt tiền Dương Quảng Hàm, Gò Vấp - 59,1m² - (4.5 x 14) nở hậu 5m - 3 tầng, có sân thượng - 7,2 tỷ.
- Kết cấu: 1 trệt 1 lửng 2 lầu mái đúc Sân thượng, 4PN, 3WC, ban công thoáng mát.
- Hẻm rộng thông, vài bước chân ra mặt tiền,
- Vị trí: Khu tiện ích mới phất lên sau khi mở đường 32m, được quy hoạch đồng bộ và đầu tư hệ thống hạ tầng nhiều nhất thành phố.
- Ngang lớn, nhà rất thoáng xây dựng kiên cố chắc chắn.
- Sổ hoàn công đầy đủ, sang tên nhanh gọn.
Huỳnh Duy -
0979 686 ***
.",Quận Gò Vấp,Phường 5,193.5,Đất nhóm nhà ở hiện hữu,"Đồ án điều chỉnh quy hoạch chi tiết xây dựng đô thị tỷ lệ 1/2000 (quy hoạch phân khu) Khu dân cư Phường 5, Quận Gò Vấp",Thành công
